capture_id,subject_id,posture,calibration_id,status,c1_valid_joints,c2_valid_joints,head_visible,shoulders_visible,hips_visible,multicam_consistent,reason
CAP000736,S020,forward_head,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000737,S020,forward_head,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000738,S020,forward_head,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000739,S020,reject,CAL_009,PASS,17,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000740,S020,reject,CAL_009,PASS,17,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000741,S020,reject,CAL_009,PASS,17,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000742,S021,upright,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000743,S021,upright,CAL_009,PASS,15,12,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000744,S021,upright,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000745,S021,upright,CAL_009,PASS,15,12,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000746,S021,upright,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000747,S021,leaning_forward,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000748,S021,leaning_forward,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000749,S021,leaning_forward,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000750,S021,leaning_forward,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000751,S021,leaning_forward,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000752,S021,leaning_backward,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000753,S021,leaning_backward,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000754,S021,leaning_backward,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000755,S021,leaning_backward,CAL_009,PASS,15,12,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000756,S021,leaning_backward,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000757,S021,leaning_left,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000758,S021,leaning_left,CAL_009,PASS,14,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000759,S021,leaning_left,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000760,S021,leaning_left,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000761,S021,leaning_left,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000762,S021,leaning_right,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000763,S021,leaning_right,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000764,S021,leaning_right,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000765,S021,leaning_right,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000766,S021,leaning_right,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000767,S021,slouching,CAL_009,PASS,15,12,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000768,S021,slouching,CAL_009,PASS,15,12,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000769,S021,slouching,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000770,S021,slouching,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000771,S021,slouching,CAL_009,PASS,15,12,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000772,S021,forward_head,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000773,S021,forward_head,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000774,S021,forward_head,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000775,S021,forward_head,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000776,S021,forward_head,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000777,S021,reject,CAL_009,FAIL,10,8,False,False,True,True,Incomplete torso keypoints or severe multicam mismatch
CAP000778,S021,reject,CAL_009,REVIEW,10,10,False,True,True,True,Slight limb occlusion but torso and shoulders fully preserved
CAP000779,S022,upright,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000780,S022,upright,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000781,S022,upright,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000782,S022,upright,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000783,S022,upright,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000784,S022,leaning_forward,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000785,S022,leaning_forward,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000786,S022,leaning_forward,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000787,S022,leaning_forward,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000788,S022,leaning_forward,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000789,S022,leaning_backward,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000790,S022,leaning_backward,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000791,S022,leaning_backward,CAL_009,PASS,15,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000792,S022,leaning_backward,CAL_009,PASS,15,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000793,S022,leaning_backward,CAL_009,PASS,15,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000794,S022,leaning_left,CAL_009,PASS,15,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000795,S022,leaning_left,CAL_009,PASS,15,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000796,S022,leaning_left,CAL_009,PASS,15,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000797,S022,leaning_left,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000798,S022,leaning_left,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000799,S022,leaning_right,CAL_009,PASS,15,12,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000800,S022,leaning_right,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000801,S022,leaning_right,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000802,S022,leaning_right,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000803,S022,leaning_right,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000804,S022,slouching,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000805,S022,slouching,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000806,S022,slouching,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000807,S022,slouching,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000808,S022,slouching,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000809,S022,forward_head,CAL_009,PASS,15,12,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000810,S022,forward_head,CAL_009,PASS,15,11,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000811,S022,forward_head,CAL_009,PASS,15,12,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000812,S022,forward_head,CAL_009,PASS,15,12,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000813,S022,forward_head,CAL_009,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000814,S022,reject,CAL_009,FAIL,11,7,False,True,True,True,Incomplete torso keypoints or severe multicam mismatch
CAP000815,S023,upright,CAL_010,PASS,13,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000816,S023,upright,CAL_010,PASS,13,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000817,S023,upright,CAL_010,PASS,13,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000818,S023,upright,CAL_010,PASS,13,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000819,S023,upright,CAL_010,PASS,13,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000820,S023,leaning_forward,CAL_010,PASS,14,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000821,S023,leaning_forward,CAL_010,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000822,S023,leaning_forward,CAL_010,PASS,14,12,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000823,S023,leaning_forward,CAL_010,PASS,14,12,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000824,S023,leaning_forward,CAL_010,PASS,14,12,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000825,S023,leaning_backward,CAL_010,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000826,S023,leaning_backward,CAL_010,PASS,15,12,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000827,S023,leaning_backward,CAL_010,PASS,14,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000828,S023,leaning_backward,CAL_010,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000829,S023,leaning_backward,CAL_010,PASS,13,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000830,S023,leaning_left,CAL_010,PASS,13,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000831,S023,leaning_left,CAL_010,PASS,13,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000832,S023,leaning_left,CAL_010,PASS,13,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000833,S023,leaning_left,CAL_010,PASS,13,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000834,S023,leaning_left,CAL_010,PASS,13,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000835,S023,leaning_right,CAL_010,PASS,15,12,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000836,S023,leaning_right,CAL_010,PASS,14,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000837,S023,leaning_right,CAL_010,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000838,S023,leaning_right,CAL_010,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000839,S023,leaning_right,CAL_010,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000840,S023,slouching,CAL_010,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000841,S023,slouching,CAL_010,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000842,S023,slouching,CAL_010,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000843,S023,slouching,CAL_010,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000844,S023,slouching,CAL_010,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000845,S023,forward_head,CAL_010,PASS,15,12,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000846,S023,forward_head,CAL_010,PASS,15,12,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000847,S023,forward_head,CAL_010,PASS,15,12,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000848,S023,forward_head,CAL_010,PASS,15,12,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000849,S023,forward_head,CAL_010,PASS,15,12,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000850,S023,reject,CAL_010,PASS,15,12,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000851,S023,reject,CAL_010,PASS,17,12,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000852,S024,upright,CAL_011,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000853,S024,upright,CAL_011,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000854,S024,upright,CAL_011,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000855,S024,upright,CAL_011,PASS,15,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000856,S024,upright,CAL_011,PASS,15,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000857,S024,leaning_forward,CAL_011,PASS,15,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000858,S024,leaning_forward,CAL_011,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000859,S024,leaning_forward,CAL_011,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000860,S024,leaning_forward,CAL_011,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000861,S024,leaning_forward,CAL_011,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000862,S024,leaning_backward,CAL_011,PASS,15,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000863,S024,leaning_backward,CAL_011,PASS,15,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000864,S024,leaning_backward,CAL_011,PASS,15,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000865,S024,leaning_backward,CAL_011,PASS,15,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000866,S024,leaning_left,CAL_011,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000867,S024,leaning_left,CAL_011,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000868,S024,leaning_left,CAL_011,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000869,S024,leaning_left,CAL_011,PASS,15,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000870,S024,leaning_right,CAL_011,PASS,15,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000871,S024,leaning_right,CAL_011,PASS,15,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000872,S024,leaning_right,CAL_011,PASS,15,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000873,S024,leaning_right,CAL_011,PASS,15,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000874,S024,leaning_right,CAL_011,PASS,15,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000875,S024,slouching,CAL_011,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000876,S024,slouching,CAL_011,PASS,15,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000877,S024,slouching,CAL_011,PASS,15,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000878,S024,slouching,CAL_011,PASS,15,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000879,S024,slouching,CAL_011,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000880,S024,forward_head,CAL_011,PASS,15,12,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000881,S024,forward_head,CAL_011,PASS,15,14,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000882,S024,forward_head,CAL_011,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000883,S024,forward_head,CAL_011,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000884,S024,forward_head,CAL_011,PASS,15,13,True,True,True,True,Full anatomical keypoints valid and multicam consistent
CAP000885,S024,reject,CAL_011,FAIL,6,9,False,False,True,True,Incomplete torso keypoints or severe multicam mismatch
