image_id,capture_id,subject_id,camera_id,view_role,posture,candidates_count,status,target_area_ratio,target_conf,mean_kpt_conf,torso_kpts_valid,notes
S020_SE01_CAP000725_CAM01,CAP000725,S020,CAM01,frontal,leaning_right,5,multiple_candidates,0.2264000028371811,0.9163,0.771,4,Multiple candidates (5); Default YOLO correctly aligns with target
S020_SE01_CAP000725_CAM02,CAP000725,S020,CAM02,lateral,leaning_right,6,multiple_candidates,0.25429999828338623,0.9307,0.5453,4,Multiple candidates (6); Default YOLO correctly aligns with target
S020_SE01_CAP000726_CAM01,CAP000726,S020,CAM01,frontal,leaning_right,9,multiple_candidates,0.22550000250339508,0.915,0.7825,4,Multiple candidates (9); Default YOLO correctly aligns with target
S020_SE01_CAP000726_CAM02,CAP000726,S020,CAM02,lateral,leaning_right,4,multiple_candidates,0.2529999911785126,0.9303,0.5468,4,Multiple candidates (4); Default YOLO correctly aligns with target
S020_SE01_CAP000727_CAM01,CAP000727,S020,CAM01,frontal,leaning_right,5,multiple_candidates,0.225600004196167,0.9115,0.7874,4,Multiple candidates (5); Default YOLO correctly aligns with target
S020_SE01_CAP000727_CAM02,CAP000727,S020,CAM02,lateral,leaning_right,4,multiple_candidates,0.2517000138759613,0.9331,0.5379,4,Multiple candidates (4); Default YOLO correctly aligns with target
S020_SE01_CAP000728_CAM01,CAP000728,S020,CAM01,frontal,leaning_right,8,multiple_candidates,0.22499999403953552,0.9131,0.7918,4,Multiple candidates (8); Default YOLO correctly aligns with target
S020_SE01_CAP000728_CAM02,CAP000728,S020,CAM02,lateral,leaning_right,7,multiple_candidates,0.2513999938964844,0.9343,0.5532,4,Multiple candidates (7); Default YOLO correctly aligns with target
S020_SE01_CAP000729_CAM01,CAP000729,S020,CAM01,frontal,slouching,5,multiple_candidates,0.20880000293254852,0.9301,0.8362,4,Multiple candidates (5); Default YOLO correctly aligns with target
S020_SE01_CAP000729_CAM02,CAP000729,S020,CAM02,lateral,slouching,5,multiple_candidates,0.2442999929189682,0.9272,0.6311,4,Multiple candidates (5); Default YOLO correctly aligns with target
S020_SE01_CAP000730_CAM01,CAP000730,S020,CAM01,frontal,slouching,6,multiple_candidates,0.2094999998807907,0.933,0.8481,4,Multiple candidates (6); Default YOLO correctly aligns with target
S020_SE01_CAP000730_CAM02,CAP000730,S020,CAM02,lateral,slouching,5,multiple_candidates,0.2476000040769577,0.9241,0.6158,4,Multiple candidates (5); Default YOLO correctly aligns with target
S020_SE01_CAP000731_CAM01,CAP000731,S020,CAM01,frontal,slouching,4,multiple_candidates,0.2102999985218048,0.9342,0.85,4,Multiple candidates (4); Default YOLO correctly aligns with target
S020_SE01_CAP000731_CAM02,CAP000731,S020,CAM02,lateral,slouching,4,multiple_candidates,0.2485000044107437,0.9168,0.6251,4,Multiple candidates (4); Default YOLO correctly aligns with target
S020_SE01_CAP000732_CAM01,CAP000732,S020,CAM01,frontal,slouching,7,multiple_candidates,0.20990000665187836,0.9339,0.8518,4,Multiple candidates (7); Default YOLO correctly aligns with target
S020_SE01_CAP000732_CAM02,CAP000732,S020,CAM02,lateral,slouching,6,multiple_candidates,0.24889999628067017,0.9229,0.6294,4,Multiple candidates (6); Default YOLO correctly aligns with target
S020_SE01_CAP000733_CAM01,CAP000733,S020,CAM01,frontal,slouching,5,multiple_candidates,0.210999995470047,0.931,0.8558,4,Multiple candidates (5); Default YOLO correctly aligns with target
S020_SE01_CAP000733_CAM02,CAP000733,S020,CAM02,lateral,slouching,5,multiple_candidates,0.24699999392032623,0.9184,0.6015,4,Multiple candidates (5); Default YOLO correctly aligns with target
S020_SE01_CAP000734_CAM01,CAP000734,S020,CAM01,frontal,forward_head,7,multiple_candidates,0.20360000431537628,0.9399,0.8051,4,Multiple candidates (7); Default YOLO correctly aligns with target
S020_SE01_CAP000734_CAM02,CAP000734,S020,CAM02,lateral,forward_head,6,multiple_candidates,0.2214999943971634,0.9271,0.6043,4,Multiple candidates (6); Default YOLO correctly aligns with target
S020_SE01_CAP000735_CAM01,CAP000735,S020,CAM01,frontal,forward_head,6,multiple_candidates,0.20280000567436218,0.9363,0.8075,4,Multiple candidates (6); Default YOLO correctly aligns with target
S020_SE01_CAP000735_CAM02,CAP000735,S020,CAM02,lateral,forward_head,4,multiple_candidates,0.2224999964237213,0.9302,0.6076,4,Multiple candidates (4); Default YOLO correctly aligns with target
S020_SE01_CAP000736_CAM01,CAP000736,S020,CAM01,frontal,forward_head,8,multiple_candidates,0.2029999941587448,0.9378,0.8102,4,Multiple candidates (8); Default YOLO correctly aligns with target
S020_SE01_CAP000736_CAM02,CAP000736,S020,CAM02,lateral,forward_head,5,multiple_candidates,0.219200000166893,0.9331,0.6109,4,Multiple candidates (5); Default YOLO correctly aligns with target
S020_SE01_CAP000737_CAM01,CAP000737,S020,CAM01,frontal,forward_head,4,multiple_candidates,0.2020999938249588,0.9353,0.8045,4,Multiple candidates (4); Default YOLO correctly aligns with target
S020_SE01_CAP000737_CAM02,CAP000737,S020,CAM02,lateral,forward_head,5,multiple_candidates,0.21979999542236328,0.9327,0.6213,4,Multiple candidates (5); Default YOLO correctly aligns with target
S020_SE01_CAP000738_CAM01,CAP000738,S020,CAM01,frontal,forward_head,3,multiple_candidates,0.20280000567436218,0.9365,0.8061,4,Multiple candidates (3); Default YOLO correctly aligns with target
S020_SE01_CAP000738_CAM02,CAP000738,S020,CAM02,lateral,forward_head,7,multiple_candidates,0.21729999780654907,0.9325,0.6071,4,Multiple candidates (7); Default YOLO correctly aligns with target
S020_SE01_CAP000739_CAM01,CAP000739,S020,CAM01,frontal,reject,10,multiple_candidates,0.23899999260902405,0.9375,0.8782,4,Multiple candidates (10); Default YOLO correctly aligns with target
S020_SE01_CAP000739_CAM02,CAP000739,S020,CAM02,lateral,reject,5,multiple_candidates,0.20810000598430634,0.9168,0.6691,4,Multiple candidates (5); Default YOLO correctly aligns with target
S020_SE01_CAP000740_CAM01,CAP000740,S020,CAM01,frontal,reject,6,multiple_candidates,0.33489999175071716,0.9187,0.9118,4,Multiple candidates (6); Default YOLO correctly aligns with target
S020_SE01_CAP000740_CAM02,CAP000740,S020,CAM02,lateral,reject,5,multiple_candidates,0.2418999969959259,0.9323,0.7436,4,Multiple candidates (5); Default YOLO correctly aligns with target
S020_SE01_CAP000741_CAM01,CAP000741,S020,CAM01,frontal,reject,8,multiple_candidates,0.22339999675750732,0.8736,0.8355,4,Multiple candidates (8); Default YOLO correctly aligns with target
S020_SE01_CAP000741_CAM02,CAP000741,S020,CAM02,lateral,reject,4,multiple_candidates,0.27799999713897705,0.9019,0.6586,4,Multiple candidates (4); Default YOLO correctly aligns with target
S021_SE01_CAP000742_CAM01,CAP000742,S021,CAM01,frontal,upright,9,multiple_candidates,0.23600000143051147,0.9388,0.7858,4,Multiple candidates (9); Default YOLO correctly aligns with target
S021_SE01_CAP000742_CAM02,CAP000742,S021,CAM02,lateral,upright,5,wrong_person_risk,0.3939000070095062,0.8344,0.5094,4,Multiple candidates (5); Default YOLO picks non-target candidate 0!
S021_SE01_CAP000743_CAM01,CAP000743,S021,CAM01,frontal,upright,5,multiple_candidates,0.2363000065088272,0.9407,0.7886,4,Multiple candidates (5); Default YOLO correctly aligns with target
S021_SE01_CAP000743_CAM02,CAP000743,S021,CAM02,lateral,upright,5,wrong_person_risk,0.39820000529289246,0.8546,0.551,4,Multiple candidates (5); Default YOLO picks non-target candidate 0!
S021_SE01_CAP000744_CAM01,CAP000744,S021,CAM01,frontal,upright,6,multiple_candidates,0.23829999566078186,0.9381,0.7883,4,Multiple candidates (6); Default YOLO correctly aligns with target
S021_SE01_CAP000744_CAM02,CAP000744,S021,CAM02,lateral,upright,7,wrong_person_risk,0.38359999656677246,0.8396,0.5111,4,Multiple candidates (7); Default YOLO picks non-target candidate 0!
S021_SE01_CAP000745_CAM01,CAP000745,S021,CAM01,frontal,upright,6,multiple_candidates,0.23849999904632568,0.9353,0.7912,4,Multiple candidates (6); Default YOLO correctly aligns with target
S021_SE01_CAP000745_CAM02,CAP000745,S021,CAM02,lateral,upright,5,wrong_person_risk,0.39800000190734863,0.8439,0.5396,4,Multiple candidates (5); Default YOLO picks non-target candidate 0!
S021_SE01_CAP000746_CAM01,CAP000746,S021,CAM01,frontal,upright,8,multiple_candidates,0.2378000020980835,0.9376,0.7925,4,Multiple candidates (8); Default YOLO correctly aligns with target
S021_SE01_CAP000746_CAM02,CAP000746,S021,CAM02,lateral,upright,6,wrong_person_risk,0.37560001015663147,0.8592,0.4911,4,Multiple candidates (6); Default YOLO picks non-target candidate 0!
S021_SE01_CAP000747_CAM01,CAP000747,S021,CAM01,frontal,leaning_forward,7,multiple_candidates,0.25529998540878296,0.9393,0.7713,4,Multiple candidates (7); Default YOLO correctly aligns with target
S021_SE01_CAP000747_CAM02,CAP000747,S021,CAM02,lateral,leaning_forward,6,wrong_person_risk,0.5126000046730042,0.2541,0.5377,4,Multiple candidates (6); Default YOLO picks non-target candidate 0!
S021_SE01_CAP000748_CAM01,CAP000748,S021,CAM01,frontal,leaning_forward,9,multiple_candidates,0.25429999828338623,0.9387,0.7695,4,Multiple candidates (9); Default YOLO correctly aligns with target
S021_SE01_CAP000748_CAM02,CAP000748,S021,CAM02,lateral,leaning_forward,6,wrong_person_risk,0.3921999931335449,0.6835,0.4521,4,Multiple candidates (6); Default YOLO picks non-target candidate 0!
S021_SE01_CAP000749_CAM01,CAP000749,S021,CAM01,frontal,leaning_forward,9,multiple_candidates,0.2554999887943268,0.941,0.7808,4,Multiple candidates (9); Default YOLO correctly aligns with target
S021_SE01_CAP000749_CAM02,CAP000749,S021,CAM02,lateral,leaning_forward,8,wrong_person_risk,0.5108000040054321,0.2329,0.5836,4,Multiple candidates (8); Default YOLO picks non-target candidate 0!
S021_SE01_CAP000750_CAM01,CAP000750,S021,CAM01,frontal,leaning_forward,8,multiple_candidates,0.2551000118255615,0.9399,0.7786,4,Multiple candidates (8); Default YOLO correctly aligns with target
S021_SE01_CAP000750_CAM02,CAP000750,S021,CAM02,lateral,leaning_forward,8,wrong_person_risk,0.5228000283241272,0.4808,0.576,4,Multiple candidates (8); Default YOLO picks non-target candidate 0!
S021_SE01_CAP000751_CAM01,CAP000751,S021,CAM01,frontal,leaning_forward,10,multiple_candidates,0.25609999895095825,0.9388,0.7695,4,Multiple candidates (10); Default YOLO correctly aligns with target
S021_SE01_CAP000751_CAM02,CAP000751,S021,CAM02,lateral,leaning_forward,8,wrong_person_risk,0.34700000286102295,0.786,0.5443,4,Multiple candidates (8); Default YOLO picks non-target candidate 0!
S021_SE01_CAP000752_CAM01,CAP000752,S021,CAM01,frontal,leaning_backward,8,multiple_candidates,0.22460000216960907,0.937,0.7877,4,Multiple candidates (8); Default YOLO correctly aligns with target
S021_SE01_CAP000752_CAM02,CAP000752,S021,CAM02,lateral,leaning_backward,6,multiple_candidates,0.3555999994277954,0.8882,0.5207,4,Multiple candidates (6); Default YOLO correctly aligns with target
S021_SE01_CAP000753_CAM01,CAP000753,S021,CAM01,frontal,leaning_backward,7,multiple_candidates,0.2257000058889389,0.9372,0.8007,4,Multiple candidates (7); Default YOLO correctly aligns with target
S021_SE01_CAP000753_CAM02,CAP000753,S021,CAM02,lateral,leaning_backward,5,multiple_candidates,0.3546000123023987,0.8753,0.5642,4,Multiple candidates (5); Default YOLO correctly aligns with target
S021_SE01_CAP000754_CAM01,CAP000754,S021,CAM01,frontal,leaning_backward,8,multiple_candidates,0.225600004196167,0.9383,0.8015,4,Multiple candidates (8); Default YOLO correctly aligns with target
S021_SE01_CAP000754_CAM02,CAP000754,S021,CAM02,lateral,leaning_backward,5,wrong_person_risk,0.34940001368522644,0.8305,0.5107,4,Multiple candidates (5); Default YOLO picks non-target candidate 0!
S021_SE01_CAP000755_CAM01,CAP000755,S021,CAM01,frontal,leaning_backward,8,multiple_candidates,0.22630000114440918,0.9381,0.7957,4,Multiple candidates (8); Default YOLO correctly aligns with target
S021_SE01_CAP000755_CAM02,CAP000755,S021,CAM02,lateral,leaning_backward,6,wrong_person_risk,0.5386999845504761,0.1948,0.4625,4,Multiple candidates (6); Default YOLO picks non-target candidate 0!
S021_SE01_CAP000756_CAM01,CAP000756,S021,CAM01,frontal,leaning_backward,7,multiple_candidates,0.22689999639987946,0.935,0.8077,4,Multiple candidates (7); Default YOLO correctly aligns with target
S021_SE01_CAP000756_CAM02,CAP000756,S021,CAM02,lateral,leaning_backward,5,wrong_person_risk,0.37139999866485596,0.752,0.5086,4,Multiple candidates (5); Default YOLO picks non-target candidate 0!
S021_SE01_CAP000757_CAM01,CAP000757,S021,CAM01,frontal,leaning_left,7,multiple_candidates,0.24410000443458557,0.9369,0.7567,4,Multiple candidates (7); Default YOLO correctly aligns with target
S021_SE01_CAP000757_CAM02,CAP000757,S021,CAM02,lateral,leaning_left,4,multiple_candidates,0.39590001106262207,0.6335,0.5808,4,Multiple candidates (4); Default YOLO correctly aligns with target
S021_SE01_CAP000758_CAM01,CAP000758,S021,CAM01,frontal,leaning_left,7,multiple_candidates,0.24269999563694,0.9382,0.7381,4,Multiple candidates (7); Default YOLO correctly aligns with target
S021_SE01_CAP000758_CAM02,CAP000758,S021,CAM02,lateral,leaning_left,4,multiple_candidates,0.38909998536109924,0.6609,0.5699,4,Multiple candidates (4); Default YOLO correctly aligns with target
S021_SE01_CAP000759_CAM01,CAP000759,S021,CAM01,frontal,leaning_left,5,multiple_candidates,0.24320000410079956,0.9346,0.7669,4,Multiple candidates (5); Default YOLO correctly aligns with target
S021_SE01_CAP000759_CAM02,CAP000759,S021,CAM02,lateral,leaning_left,5,wrong_person_risk,0.4629000127315521,0.1827,0.5619,4,Multiple candidates (5); Default YOLO picks non-target candidate 0!
S021_SE01_CAP000760_CAM01,CAP000760,S021,CAM01,frontal,leaning_left,4,multiple_candidates,0.2425999939441681,0.9392,0.75,4,Multiple candidates (4); Default YOLO correctly aligns with target
S021_SE01_CAP000760_CAM02,CAP000760,S021,CAM02,lateral,leaning_left,4,multiple_candidates,0.39419999718666077,0.6372,0.5829,4,Multiple candidates (4); Default YOLO correctly aligns with target
S021_SE01_CAP000761_CAM01,CAP000761,S021,CAM01,frontal,leaning_left,5,multiple_candidates,0.24459999799728394,0.9327,0.7447,4,Multiple candidates (5); Default YOLO correctly aligns with target
S021_SE01_CAP000761_CAM02,CAP000761,S021,CAM02,lateral,leaning_left,5,multiple_candidates,0.38019999861717224,0.6394,0.5807,4,Multiple candidates (5); Default YOLO correctly aligns with target
S021_SE01_CAP000762_CAM01,CAP000762,S021,CAM01,frontal,leaning_right,7,multiple_candidates,0.25130000710487366,0.9331,0.7936,4,Multiple candidates (7); Default YOLO correctly aligns with target
S021_SE01_CAP000762_CAM02,CAP000762,S021,CAM02,lateral,leaning_right,5,multiple_candidates,0.41429999470710754,0.8066,0.477,4,Multiple candidates (5); Default YOLO correctly aligns with target
S021_SE01_CAP000763_CAM01,CAP000763,S021,CAM01,frontal,leaning_right,7,multiple_candidates,0.25290000438690186,0.9298,0.8029,4,Multiple candidates (7); Default YOLO correctly aligns with target
S021_SE01_CAP000763_CAM02,CAP000763,S021,CAM02,lateral,leaning_right,4,multiple_candidates,0.40939998626708984,0.8616,0.479,3,Multiple candidates (4); Default YOLO correctly aligns with target
S021_SE01_CAP000764_CAM01,CAP000764,S021,CAM01,frontal,leaning_right,6,multiple_candidates,0.25130000710487366,0.931,0.7978,4,Multiple candidates (6); Default YOLO correctly aligns with target
S021_SE01_CAP000764_CAM02,CAP000764,S021,CAM02,lateral,leaning_right,4,multiple_candidates,0.4154999852180481,0.8549,0.4877,4,Multiple candidates (4); Default YOLO correctly aligns with target
S021_SE01_CAP000765_CAM01,CAP000765,S021,CAM01,frontal,leaning_right,6,multiple_candidates,0.24869999289512634,0.927,0.8024,4,Multiple candidates (6); Default YOLO correctly aligns with target
S021_SE01_CAP000765_CAM02,CAP000765,S021,CAM02,lateral,leaning_right,4,multiple_candidates,0.4156000018119812,0.8574,0.4586,3,Multiple candidates (4); Default YOLO correctly aligns with target
S021_SE01_CAP000766_CAM01,CAP000766,S021,CAM01,frontal,leaning_right,7,multiple_candidates,0.2498999983072281,0.9297,0.7919,4,Multiple candidates (7); Default YOLO correctly aligns with target
S021_SE01_CAP000766_CAM02,CAP000766,S021,CAM02,lateral,leaning_right,4,multiple_candidates,0.4171999990940094,0.8657,0.4933,4,Multiple candidates (4); Default YOLO correctly aligns with target
S021_SE01_CAP000767_CAM01,CAP000767,S021,CAM01,frontal,slouching,5,multiple_candidates,0.24950000643730164,0.9284,0.8065,4,Multiple candidates (5); Default YOLO correctly aligns with target
S021_SE01_CAP000767_CAM02,CAP000767,S021,CAM02,lateral,slouching,4,multiple_candidates,0.4032000005245209,0.7251,0.5385,4,Multiple candidates (4); Default YOLO correctly aligns with target
S021_SE01_CAP000768_CAM01,CAP000768,S021,CAM01,frontal,slouching,4,multiple_candidates,0.24799999594688416,0.9333,0.7992,4,Multiple candidates (4); Default YOLO correctly aligns with target
S021_SE01_CAP000768_CAM02,CAP000768,S021,CAM02,lateral,slouching,4,multiple_candidates,0.34119999408721924,0.8099,0.4824,2,Multiple candidates (4); Default YOLO correctly aligns with target
S021_SE01_CAP000769_CAM01,CAP000769,S021,CAM01,frontal,slouching,4,multiple_candidates,0.24979999661445618,0.9333,0.7993,4,Multiple candidates (4); Default YOLO correctly aligns with target
S021_SE01_CAP000769_CAM02,CAP000769,S021,CAM02,lateral,slouching,5,wrong_person_risk,0.460099995136261,0.1974,0.5619,4,Multiple candidates (5); Default YOLO picks non-target candidate 0!
S021_SE01_CAP000770_CAM01,CAP000770,S021,CAM01,frontal,slouching,4,multiple_candidates,0.2498999983072281,0.9331,0.8048,4,Multiple candidates (4); Default YOLO correctly aligns with target
S021_SE01_CAP000770_CAM02,CAP000770,S021,CAM02,lateral,slouching,4,multiple_candidates,0.34869998693466187,0.737,0.478,2,Multiple candidates (4); Default YOLO correctly aligns with target
S021_SE01_CAP000771_CAM01,CAP000771,S021,CAM01,frontal,slouching,4,multiple_candidates,0.24869999289512634,0.9306,0.7957,4,Multiple candidates (4); Default YOLO correctly aligns with target
S021_SE01_CAP000771_CAM02,CAP000771,S021,CAM02,lateral,slouching,2,multiple_candidates,0.34549999237060547,0.7543,0.4835,2,Multiple candidates (2); Default YOLO correctly aligns with target
S021_SE01_CAP000772_CAM01,CAP000772,S021,CAM01,frontal,forward_head,5,multiple_candidates,0.2402999997138977,0.9351,0.7959,4,Multiple candidates (5); Default YOLO correctly aligns with target
S021_SE01_CAP000772_CAM02,CAP000772,S021,CAM02,lateral,forward_head,4,multiple_candidates,0.39160001277923584,0.7598,0.5516,4,Multiple candidates (4); Default YOLO correctly aligns with target
S021_SE01_CAP000773_CAM01,CAP000773,S021,CAM01,frontal,forward_head,5,multiple_candidates,0.23970000445842743,0.9325,0.7999,4,Multiple candidates (5); Default YOLO correctly aligns with target
S021_SE01_CAP000773_CAM02,CAP000773,S021,CAM02,lateral,forward_head,4,multiple_candidates,0.39259999990463257,0.7837,0.5724,4,Multiple candidates (4); Default YOLO correctly aligns with target
S021_SE01_CAP000774_CAM01,CAP000774,S021,CAM01,frontal,forward_head,5,multiple_candidates,0.24050000309944153,0.9342,0.7976,4,Multiple candidates (5); Default YOLO correctly aligns with target
S021_SE01_CAP000774_CAM02,CAP000774,S021,CAM02,lateral,forward_head,4,multiple_candidates,0.3882000148296356,0.7392,0.5572,4,Multiple candidates (4); Default YOLO correctly aligns with target
S021_SE01_CAP000775_CAM01,CAP000775,S021,CAM01,frontal,forward_head,5,multiple_candidates,0.24300000071525574,0.9364,0.8017,4,Multiple candidates (5); Default YOLO correctly aligns with target
S021_SE01_CAP000775_CAM02,CAP000775,S021,CAM02,lateral,forward_head,4,multiple_candidates,0.399399995803833,0.7626,0.5917,4,Multiple candidates (4); Default YOLO correctly aligns with target
S021_SE01_CAP000776_CAM01,CAP000776,S021,CAM01,frontal,forward_head,6,multiple_candidates,0.24070000648498535,0.9389,0.7974,4,Multiple candidates (6); Default YOLO correctly aligns with target
S021_SE01_CAP000776_CAM02,CAP000776,S021,CAM02,lateral,forward_head,4,multiple_candidates,0.3977999985218048,0.7867,0.5982,4,Multiple candidates (4); Default YOLO correctly aligns with target
S021_SE01_CAP000777_CAM01,CAP000777,S021,CAM01,frontal,reject,7,multiple_candidates,0.4124000072479248,0.8979,0.5119,4,Multiple candidates (7); Default YOLO correctly aligns with target
S021_SE01_CAP000777_CAM02,CAP000777,S021,CAM02,lateral,reject,2,multiple_candidates,0.314300000667572,0.8349,0.3459,2,Multiple candidates (2); Default YOLO correctly aligns with target
S021_SE01_CAP000778_CAM01,CAP000778,S021,CAM01,frontal,reject,6,multiple_candidates,0.2851000130176544,0.9042,0.5445,4,Multiple candidates (6); Default YOLO correctly aligns with target
S021_SE01_CAP000778_CAM02,CAP000778,S021,CAM02,lateral,reject,3,multiple_candidates,0.33469998836517334,0.9271,0.4483,4,Multiple candidates (3); Default YOLO correctly aligns with target
S022_SE01_CAP000779_CAM01,CAP000779,S022,CAM01,frontal,upright,7,multiple_candidates,0.3564000129699707,0.9172,0.7924,4,Multiple candidates (7); Default YOLO correctly aligns with target
S022_SE01_CAP000779_CAM02,CAP000779,S022,CAM02,lateral,upright,6,multiple_candidates,0.3003000020980835,0.9166,0.6195,4,Multiple candidates (6); Default YOLO correctly aligns with target
S022_SE01_CAP000780_CAM01,CAP000780,S022,CAM01,frontal,upright,6,multiple_candidates,0.3562999963760376,0.9198,0.7948,4,Multiple candidates (6); Default YOLO correctly aligns with target
S022_SE01_CAP000780_CAM02,CAP000780,S022,CAM02,lateral,upright,8,multiple_candidates,0.29589998722076416,0.9217,0.6607,4,Multiple candidates (8); Default YOLO correctly aligns with target
S022_SE01_CAP000781_CAM01,CAP000781,S022,CAM01,frontal,upright,4,multiple_candidates,0.3562999963760376,0.9173,0.789,4,Multiple candidates (4); Default YOLO correctly aligns with target
S022_SE01_CAP000781_CAM02,CAP000781,S022,CAM02,lateral,upright,5,multiple_candidates,0.2994999885559082,0.9134,0.6369,4,Multiple candidates (5); Default YOLO correctly aligns with target
S022_SE01_CAP000782_CAM01,CAP000782,S022,CAM01,frontal,upright,5,multiple_candidates,0.3571000099182129,0.9169,0.7889,4,Multiple candidates (5); Default YOLO correctly aligns with target
S022_SE01_CAP000782_CAM02,CAP000782,S022,CAM02,lateral,upright,6,multiple_candidates,0.295199990272522,0.9171,0.6569,4,Multiple candidates (6); Default YOLO correctly aligns with target
S022_SE01_CAP000783_CAM01,CAP000783,S022,CAM01,frontal,upright,5,multiple_candidates,0.3560999929904938,0.9183,0.7921,4,Multiple candidates (5); Default YOLO correctly aligns with target
S022_SE01_CAP000783_CAM02,CAP000783,S022,CAM02,lateral,upright,6,multiple_candidates,0.2994999885559082,0.9168,0.6173,4,Multiple candidates (6); Default YOLO correctly aligns with target
S022_SE01_CAP000784_CAM01,CAP000784,S022,CAM01,frontal,leaning_forward,5,multiple_candidates,0.3637999892234802,0.9141,0.7849,4,Multiple candidates (5); Default YOLO correctly aligns with target
S022_SE01_CAP000784_CAM02,CAP000784,S022,CAM02,lateral,leaning_forward,8,multiple_candidates,0.2824999988079071,0.9282,0.58,4,Multiple candidates (8); Default YOLO correctly aligns with target
S022_SE01_CAP000785_CAM01,CAP000785,S022,CAM01,frontal,leaning_forward,5,multiple_candidates,0.3653999865055084,0.9136,0.7899,4,Multiple candidates (5); Default YOLO correctly aligns with target
S022_SE01_CAP000785_CAM02,CAP000785,S022,CAM02,lateral,leaning_forward,7,multiple_candidates,0.28119999170303345,0.9283,0.5769,4,Multiple candidates (7); Default YOLO correctly aligns with target
S022_SE01_CAP000786_CAM01,CAP000786,S022,CAM01,frontal,leaning_forward,5,multiple_candidates,0.36570000648498535,0.9106,0.787,4,Multiple candidates (5); Default YOLO correctly aligns with target
S022_SE01_CAP000786_CAM02,CAP000786,S022,CAM02,lateral,leaning_forward,8,multiple_candidates,0.2831000089645386,0.9269,0.5724,4,Multiple candidates (8); Default YOLO correctly aligns with target
S022_SE01_CAP000787_CAM01,CAP000787,S022,CAM01,frontal,leaning_forward,5,multiple_candidates,0.3666999936103821,0.9109,0.7874,4,Multiple candidates (5); Default YOLO correctly aligns with target
S022_SE01_CAP000787_CAM02,CAP000787,S022,CAM02,lateral,leaning_forward,8,multiple_candidates,0.2825999855995178,0.9249,0.5648,4,Multiple candidates (8); Default YOLO correctly aligns with target
S022_SE01_CAP000788_CAM01,CAP000788,S022,CAM01,frontal,leaning_forward,5,multiple_candidates,0.36640000343322754,0.9097,0.7869,4,Multiple candidates (5); Default YOLO correctly aligns with target
S022_SE01_CAP000788_CAM02,CAP000788,S022,CAM02,lateral,leaning_forward,8,multiple_candidates,0.28380000591278076,0.9235,0.6171,4,Multiple candidates (8); Default YOLO correctly aligns with target
S022_SE01_CAP000789_CAM01,CAP000789,S022,CAM01,frontal,leaning_backward,4,multiple_candidates,0.34769999980926514,0.9214,0.7966,4,Multiple candidates (4); Default YOLO correctly aligns with target
S022_SE01_CAP000789_CAM02,CAP000789,S022,CAM02,lateral,leaning_backward,7,multiple_candidates,0.31850001215934753,0.8974,0.6254,4,Multiple candidates (7); Default YOLO correctly aligns with target
S022_SE01_CAP000790_CAM01,CAP000790,S022,CAM01,frontal,leaning_backward,4,multiple_candidates,0.3474999964237213,0.9226,0.7938,4,Multiple candidates (4); Default YOLO correctly aligns with target
S022_SE01_CAP000790_CAM02,CAP000790,S022,CAM02,lateral,leaning_backward,9,multiple_candidates,0.3160000145435333,0.908,0.6177,4,Multiple candidates (9); Default YOLO correctly aligns with target
S022_SE01_CAP000791_CAM01,CAP000791,S022,CAM01,frontal,leaning_backward,4,multiple_candidates,0.34790000319480896,0.9219,0.8014,4,Multiple candidates (4); Default YOLO correctly aligns with target
S022_SE01_CAP000791_CAM02,CAP000791,S022,CAM02,lateral,leaning_backward,9,multiple_candidates,0.3179999887943268,0.9012,0.6709,4,Multiple candidates (9); Default YOLO correctly aligns with target
S022_SE01_CAP000792_CAM01,CAP000792,S022,CAM01,frontal,leaning_backward,6,multiple_candidates,0.34880000352859497,0.9229,0.7974,4,Multiple candidates (6); Default YOLO correctly aligns with target
S022_SE01_CAP000792_CAM02,CAP000792,S022,CAM02,lateral,leaning_backward,9,multiple_candidates,0.31529998779296875,0.9058,0.6627,4,Multiple candidates (9); Default YOLO correctly aligns with target
S022_SE01_CAP000793_CAM01,CAP000793,S022,CAM01,frontal,leaning_backward,5,multiple_candidates,0.34860000014305115,0.9234,0.8011,4,Multiple candidates (5); Default YOLO correctly aligns with target
S022_SE01_CAP000793_CAM02,CAP000793,S022,CAM02,lateral,leaning_backward,8,multiple_candidates,0.31630000472068787,0.903,0.665,4,Multiple candidates (8); Default YOLO correctly aligns with target
S022_SE01_CAP000794_CAM01,CAP000794,S022,CAM01,frontal,leaning_left,5,multiple_candidates,0.34439998865127563,0.9103,0.7969,4,Multiple candidates (5); Default YOLO correctly aligns with target
S022_SE01_CAP000794_CAM02,CAP000794,S022,CAM02,lateral,leaning_left,9,multiple_candidates,0.27810001373291016,0.9175,0.6689,4,Multiple candidates (9); Default YOLO correctly aligns with target
S022_SE01_CAP000795_CAM01,CAP000795,S022,CAM01,frontal,leaning_left,5,multiple_candidates,0.3434999883174896,0.9143,0.7927,4,Multiple candidates (5); Default YOLO correctly aligns with target
S022_SE01_CAP000795_CAM02,CAP000795,S022,CAM02,lateral,leaning_left,9,multiple_candidates,0.28349998593330383,0.9174,0.6539,4,Multiple candidates (9); Default YOLO correctly aligns with target
S022_SE01_CAP000796_CAM01,CAP000796,S022,CAM01,frontal,leaning_left,5,multiple_candidates,0.34380000829696655,0.9114,0.7968,4,Multiple candidates (5); Default YOLO correctly aligns with target
